Q0350	OSH	OSH-34	缺氧症預防規則	第18條	民國103年6月26日	缺氧-管理	2	缺氧危險場所入口應公告之注意事項，包括下列何者？	承攬工程契約金額	勞工每月薪資明細	缺氧作業主管姓名	事業單位資本總額	Which must be posted at the entrance of an oxygen-deficiency hazardous place?	The contract value of the subcontracted works	The monthly wage details of each worker on site	The name of the oxygen-deficiency work supervisor	The total paid-in capital of the business entity	c	第18條：應公告有罹患缺氧症之虞之事項、進入時應採取之措施、事故時之緊急措施及聯絡方式、呼吸防護具安全帶測定儀器換氣設備等之保管場所、缺氧作業主管姓名；並禁止非作業勞工擅入。	Article 18: risk of hypoxia, measures on entry, emergency measures and contacts, storage locations of respirators, harnesses, instruments and ventilation equipment, and the supervisor's name; unauthorized entry is prohibited.	draft	3		
Q0351	OSH	OSH-34	缺氧症預防規則	第20條	民國103年6月26日	缺氧-管理	2	雇主使勞工從事缺氧危險作業時，應於每一班次指定何人從事監督事項？	缺氧作業主管	職業安全衛生管理人員	地方主管機關檢查員	現場值班工地主任	For each shift of oxygen-deficiency work, the employer shall designate:	An oxygen-deficiency work supervisor	An occupational safety and health officer	A labor inspector from the local authority	A construction site director on duty	a	第20條：應於每一班次指定缺氧作業主管，決定作業方法並指揮、辦理濃度確認、當班作業前確認換氣裝置測定儀器呼吸防護具安全帶等狀況、監督防護器具使用等。	Article 20: an oxygen-deficiency work supervisor per shift to decide methods, direct work, check concentrations, inspect ventilation, instruments, respirators and harnesses, and supervise PPE use.	draft	3		
Q0352	OSH	OSH-34	缺氧症預防規則	第21條	民國103年6月26日	缺氧-管理	2	從事缺氧危險作業時，應指派幾人以上之監視人員隨時監視作業狀況？	一人以上	三人以上	二人以上	不需監視人員	How many watchers must be assigned to monitor oxygen-deficiency work continuously?	At least one	At least three	At least two	None required	a	第21條：應指派一人以上之監視人員，隨時監視作業狀況，發覺有異常時，應即與缺氧作業主管及有關人員聯繫，並採取緊急措施。	Article 21: at least one watcher who monitors continuously and, on abnormality, immediately contacts the supervisor and takes emergency measures.	draft	3		
Q0353	OSH	OSH-34	缺氧症預防規則	第23條	民國103年6月26日	缺氧-管理	2	發現從事缺氧危險作業之勞工有立即發生缺氧危險之虞時，雇主或工作場所負責人應如何？	維持作業並每十分鐘測定一次濃度，隨時觀察勞工狀況	先通知缺氧作業主管，經其到場確認後再決定是否停工	加派人手支援，並要求全部勞工加速完成剩餘工作	即令停止作業，並使全部勞工即刻退避至安全場所	When workers doing oxygen-deficiency work face imminent danger, the employer or workplace manager shall:	Continue the work, measure the concentration every ten minutes and observe	Notify the supervisor first and stop only after he confirms on site	Send extra help and have all workers finish the remaining work faster	Immediately stop the work and evacuate all workers to a safe place	d	第23條：應即令停止作業，並使從事該作業之全部勞工即刻退避至安全場所；未確認危險已解除前，不得使指定人員以外之勞工進入，並公告其意旨。	Article 23: stop work immediately and evacuate all workers; until the danger is confirmed cleared, only designated personnel may enter, with a notice posted.	draft	3		
Q0354	OSH	OSH-34	缺氧症預防規則	第25條	民國103年6月26日	缺氧-防護	2	從事缺氧危險作業未能依規定實施換氣時，應置備何種防護具並使勞工確實戴用？	附活性碳濾罐之防毒面具	空氣呼吸器等呼吸防護具	具高效率濾材之防塵口罩	拋棄式醫用外科口罩	When ventilation cannot be provided for oxygen-deficiency work, workers must wear:	Gas masks with activated-carbon canisters	Air-supplied respirators such as SCBA	Dust masks with high-efficiency filter media	Disposable medical surgical face masks	b	第25條：未能依第5條或第9條實施換氣時，應置備適當且數量足夠之空氣呼吸器等呼吸防護具，並使勞工確實戴用。第27條並應置備呼吸防護具、梯子、安全帶或救生索供緊急避難或救援使用。	Article 25: adequate numbers of air respirators (e.g., SCBA) must be provided and worn; Article 27 also requires respirators, ladders, harnesses or lifelines for evacuation and rescue.	draft	3		
Q0355	OSH	OSH-34	缺氧症預防規則	第28條	民國103年6月26日	缺氧-防護	2	缺氧危險作業場所置救援人員，於其擔任救援作業期間應提供並使其使用何種裝備？	空氣呼吸器等呼吸防護具	防噪音耳罩及防塵口罩	耐熱防護手套及護目鏡	鋼頭安全鞋及工程安全帽	Rescue personnel stationed at oxygen-deficiency worksites shall use what during rescue?	Air respirators such as SCBA	Noise earmuffs and dust masks	Heat-resistant gloves and goggles	Steel-toe safety boots and helmets	a	第28條：雇主應於缺氧危險作業場所置救援人員，於其擔任救援作業期間，應提供並使其使用空氣呼吸器等呼吸防護具。	Article 28: rescue personnel must be stationed and provided with air respirators to use during rescue operations.	draft	3		
Q0356	OSH	OSH-34	缺氧症預防規則	第30條	民國103年6月26日	缺氧-防護	3	雇主使勞工戴用輸氣管面罩之連續作業時間，每次不得超過多久？	二小時	一小時	四小時	三十分鐘	Continuous work while wearing an air-line mask shall not exceed how long per session?	2 hours	1 hour	4 hours	30 minutes	b	第30條：雇主使勞工戴用輸氣管面罩之連續作業時間，每次不得超過一小時。	Article 30: continuous work with an air-line (hose) mask shall not exceed one hour per session.	draft	3		
Q0357	OSH	OSH-34	缺氧症預防規則	第31條	民國103年6月26日	缺氧-健康	2	下列何者屬缺氧症之初期症狀，應即由醫師診治？	皮膚發紺變紫、體溫急速下降、無自主呼吸、無脈搏	瞳孔放大固定、全身癱軟無力、失禁、脈搏微弱消失	意識不明、痙攣抽搐、呼吸停止、心臟停止跳動	顏面蒼白或紅暈、脈搏及呼吸加快、呼吸困難、目眩或頭痛	Which are early symptoms of hypoxia requiring immediate medical treatment?	Purple cyanotic skin, plunging body temperature, no breathing and no pulse	Fixed dilated pupils, total limpness, incontinence and a faint pulse	Unconsciousness, convulsions, respiratory arrest and cardiac arrest	Pale or flushed face, rapid pulse and breathing, dyspnea, dizziness or headache	d	第31條：初期症狀為顏面蒼白或紅暈、脈搏及呼吸加快、呼吸困難、目眩或頭痛；末期症狀為意識不明、痙攣、呼吸停止或心臟停止跳動；另硫化氫、一氧化碳等中毒症狀亦應即由醫師診治。	Article 31: early symptoms are pale/flushed face, rapid pulse and breathing, breathing difficulty, dizziness or headache; late symptoms are unconsciousness, convulsions, respiratory or cardiac arrest; H2S or CO poisoning also requires treatment.	draft	3		
Q0358	OSH	OSH-34	缺氧症預防規則	第17條	民國103年6月26日	缺氧-管理	1	雇主使勞工從事缺氧危險作業時，對進出各該場所之勞工應如何處理？	予以確認或點名登記	由勞工自行簽名登記	僅記錄勞工離開之時間	僅由監視人員目視即可	For workers entering and leaving oxygen-deficiency hazardous places, the employer shall:	Confirm or register them by name	Let workers sign themselves in	Record only the time workers leave	Have the watcher check them visually only	a	第17條：對進出各該場所勞工，應予確認或點名登記。第24條並應依教育訓練規則施予必要之安全衛生教育訓練。	Article 17: confirm or register by roll call; Article 24 requires necessary safety training per the Training Rules.	draft	3		
Q0359	OSH	OSH-15	高架作業勞工保護措施標準	第3條	民國103年6月25日	高架-定義	2	依高架作業勞工保護措施標準，未設置平台、護欄而已採取必要安全措施之作業，其高度在幾公尺以上屬高架作業？已設置平台護欄者為幾公尺以上？	二公尺以上；五公尺以上	三公尺以上；十公尺以上	五公尺以上；二十公尺以上	一．五公尺以上；三公尺以上	Under the Work-at-Height Protection Standards, work without platforms or guardrails counts as 'work at height' from what height, and with platforms/guardrails from what height?	2 m; 5 m	3 m; 10 m	5 m; 20 m	1.5 m; 3 m	a	第3條：未設置平台、護欄等設備而已採取必要安全措施，其高度在二公尺以上者；已依規定設置平台、護欄等並採防墜措施，其高度在五公尺以上者，均屬高架作業。	Article 3: 2 m or higher without platforms or guardrails (with other safety measures), and 5 m or higher where platforms and guardrails with fall protection are installed.	draft	3		
Q0360	OSH	OSH-15	高架作業勞工保護措施標準	第3條	民國103年6月25日	高架-定義	3	露天作業場所之高架作業高度，應自勞工站立位置半徑多少公尺範圍內最低點之地面或水面起算？	五公尺	三公尺	二公尺	一公尺	For outdoor work, the height of work at height is measured from the lowest ground or water point within what radius of the worker's position?	5 m	3 m	2 m	1 m	b	第3條第2項：露天作業場所，自勞工站立位置半徑三公尺範圍內最低點之地面或水面起至勞工立足點平面間之垂直距離；室內或儲槽等場所，自勞工站立位置與地板間之垂直距離。	Article 3(2): outdoors, the vertical distance from the lowest ground or water point within a 3 m radius to the worker's standing surface; indoors or in tanks, from the standing position to the floor.	draft	3		
Q0361	OSH	OSH-15	高架作業勞工保護措施標準	第4條	民國103年6月25日	高架-休息	3	高架作業每連續作業二小時，高度在二公尺以上未滿五公尺者至少應給予幾分鐘休息？二十公尺以上者至少幾分鐘？	二十分鐘；三十五分鐘	十五分鐘；四十五分鐘	三十分鐘；六十分鐘	十分鐘；二十分鐘	For every two hours of continuous work at height, the minimum rest at 2 to under 5 m, and at 20 m or more, is:	20 minutes; 35 minutes	15 minutes; 45 minutes	30 minutes; 60 minutes	10 minutes; 20 minutes	a	第4條：每連續作業二小時，高度二公尺以上未滿五公尺者至少二十分鐘休息；五公尺以上未滿二十公尺者至少二十五分鐘；二十公尺以上者至少三十五分鐘。	Article 4: 2 to under 5 m: at least 20 min; 5 to under 20 m: at least 25 min; 20 m or more: at least 35 min, per two hours of continuous work.	draft	3		
Q0362	OSH	OSH-15	高架作業勞工保護措施標準	第4條	民國103年6月25日	高架-休息	2	高度在五公尺以上未滿二十公尺之高架作業，每連續作業二小時至少應給予幾分鐘休息？	二十五分鐘	二十分鐘	三十五分鐘	三十分鐘	For work at heights of 5 m to under 20 m, the minimum rest per two hours of continuous work is:	25 minutes	20 minutes	35 minutes	30 minutes	a	第4條第2款：高度在五公尺以上未滿二十公尺者，至少有二十五分鐘休息。第5條：搶修或特殊作業需要，經採取減少工作時間或其他保護措施者得調整。	Article 4(2): at least 25 minutes; Article 5 allows adjustment for emergency repairs or special work with reduced hours or other protective measures.	draft	3		
Q0363	OSH	OSH-15	高架作業勞工保護措施標準	第8條	民國103年6月25日	高架-禁止	2	勞工有下列何種情事時，雇主不得使其從事高架作業？	身高未達一百七十公分者	酒醉或有酒醉之虞者	年滿五十五歲之高齡者	配戴矯正視力眼鏡者	Which worker must NOT be assigned to work at height?	One who is shorter than 170 cm	One who is drunk or likely drunk	One who is aged fifty-five or older	One who wears corrective glasses	b	第8條：酒醉或有酒醉之虞者；身體虛弱經醫師診斷身體狀況不良者；情緒不穩定有安全顧慮者；勞工自覺不適從事工作者；其他經主管人員認定者，雇主不得使其從事高架作業。	Article 8: drunk or likely drunk; physically weak per a physician; emotionally unstable with safety concerns; feeling unfit; or otherwise determined by a supervisor.	draft	3		
Q0364	OSH	OSH-15	高架作業勞工保護措施標準	第7條	民國103年6月25日	高架-健康	1	雇主僱用勞工從事高架作業時，應依何種規定實施勞工健康檢查及管理？	勞工作業環境監測實施辦法	職業安全衛生設施規則	勞工健康保護規則	營造安全衛生設施標準	Health examinations and management for workers at height shall follow:	The Workplace Monitoring Regulations	The Occupational Safety Facilities Rules	The Labor Health Protection Rules	The Construction Safety Standards	c	第7條：雇主僱用勞工從事高架作業時，應依勞工健康保護規則之規定，實施勞工健康檢查及管理。第6條：應使勞工於安全設施良好之地面或平台等處所休息。	Article 7: per the Labor Health Protection Rules; Article 6: rest must be taken on safe ground or platforms.	draft	3		
Q0365	OSH	OSH-14	高溫作業勞工作息時間標準	第2條	民國103年7月1日	高溫-適用	2	下列何者屬高溫作業勞工作息時間標準所定之高溫作業？	於地下停車場之作業	於資料機房從事之作業	於鍋爐房從事之作業	於冷凍庫從事之作業	Which is a 'high-temperature operation' under the Standards?	Work in an underground car park	Work in a computer server room	Work in a boiler room	Work in a freezer room	c	第2條：於鍋爐房從事之作業、灼熱金屬壓軋鍛造、鑄造間處理熔融金屬、金屬加熱熔煉、處理搪瓷玻璃電石及熔爐高溫熔料、蒸汽火車輪船機房、蒸汽操作燒窯等，且時量平均綜合溫度熱指數達連續作業規定值以上者；已自動化無熱暴露之虞者除外。	Article 2: boiler rooms, rolling/forging hot metal, handling molten metal in foundries, metal heating/smelting, enamel/glass/carbide/furnace work, steam locomotive and ship engine rooms, steam operation and kiln firing, where the WBGT reaches the continuous-work threshold; automated operations without heat exposure are excluded.	draft	3		
Q0366	OSH	OSH-14	高溫作業勞工作息時間標準	第3條	民國103年7月1日	高溫-熱指數	3	戶外有日曬情形之綜合溫度熱指數（WBGT）計算公式為何？	0.6×自然濕球溫度＋0.3×黑球溫度＋0.1×乾球溫度	0.7×自然濕球溫度＋0.2×黑球溫度＋0.1×乾球溫度	0.7×自然濕球溫度＋0.1×黑球溫度＋0.2×乾球溫度	0.5×自然濕球溫度＋0.4×黑球溫度＋0.1×乾球溫度	The WBGT formula for outdoor work with solar load is:	0.6 × natural wet-bulb + 0.3 × globe + 0.1 × dry-bulb	0.7 × natural wet-bulb + 0.2 × globe + 0.1 × dry-bulb	0.7 × natural wet-bulb + 0.1 × globe + 0.2 × dry-bulb	0.5 × natural wet-bulb + 0.4 × globe + 0.1 × dry-bulb	b	第3條：戶外有日曬者 WBGT＝0.7×自然濕球溫度＋0.2×黑球溫度＋0.1×乾球溫度；戶內或戶外無日曬者 WBGT＝0.7×自然濕球溫度＋0.3×黑球溫度。	Article 3: outdoors with sun: 0.7 NWB + 0.2 GT + 0.1 DB; indoors or without sun: 0.7 NWB + 0.3 GT.	draft	3		
Q0367	OSH	OSH-14	高溫作業勞工作息時間標準	第3條	民國103年7月1日	高溫-熱指數	3	戶內或戶外無日曬情形之綜合溫度熱指數計算公式為何？	0.7×自然濕球溫度＋0.3×黑球溫度	0.5×自然濕球溫度＋0.5×黑球溫度	0.3×自然濕球溫度＋0.7×黑球溫度	0.7×自然濕球溫度＋0.2×黑球溫度＋0.1×乾球溫度	The WBGT formula for indoor work or outdoors without solar load is:	0.7 × natural wet-bulb + 0.3 × globe	0.5 × natural wet-bulb + 0.5 × globe	0.3 × natural wet-bulb + 0.7 × globe	0.7 × natural wet-bulb + 0.2 × globe + 0.1 × dry-bulb	a	第3條第2款：戶內或戶外無日曬情形者，綜合溫度熱指數＝0.7×（自然濕球溫度）＋0.3×（黑球溫度）。	Article 3(2): WBGT = 0.7 × natural wet-bulb temperature + 0.3 × globe temperature.	draft	3		
Q0368	OSH	OSH-14	高溫作業勞工作息時間標準	第4條	民國103年7月1日	高溫-定義	2	高溫作業標準所稱「重工作」，指下列何者？	以電腦鍵盤輸入之文書工作	鏟、掘、推等全身運動之工作	僅以坐姿或立姿進行手臂部動作以操縱機器	於走動中提舉或推動一般重量物體	Under the Standards, 'heavy work' means:	Clerical work typing at a computer keyboard	Whole-body work such as shoveling, digging or pushing	Operating machines with arm movements while seated or standing	Lifting or pushing ordinary loads while walking	b	第4條：輕工作指僅以坐姿或立姿進行手臂部動作以操縱機器者；中度工作指於走動中提舉或推動一般重量物體者；重工作指鏟、掘、推等全身運動之工作者。	Article 4: light work = arm movements operating machines while seated or standing; moderate = lifting or pushing ordinary loads while walking; heavy = whole-body work such as shoveling, digging or pushing.	draft	3		
Q0369	OSH	OSH-14	高溫作業勞工作息時間標準	第5條	民國103年7月1日	高溫-作息	3	依高溫作業作息時間表，輕工作之時量平均綜合溫度熱指數達攝氏多少度時，須採每小時百分之五十休息、百分之五十作業？	31.4	33.0	32.2	30.6	Per the work/rest table, at what time-weighted WBGT (°C) must light work follow 50% rest / 50% work per hour?	31.4	33.0	32.2	30.6	c	第5條表：輕工作 30.6（連續作業）、31.4（25%休息）、32.2（50%休息）、33.0（75%休息）；中度工作 28.0、29.4、31.1、32.6；重工作 25.9、27.9、30.0、32.1。	Article 5 table: light work 30.6 (continuous), 31.4 (25% rest), 32.2 (50% rest), 33.0 (75% rest); moderate 28.0/29.4/31.1/32.6; heavy 25.9/27.9/30.0/32.1.	draft	3		
Q0370	OSH	OSH-14	高溫作業勞工作息時間標準	第5條	民國103年7月1日	高溫-作息	3	重工作之時量平均綜合溫度熱指數達攝氏 25.9 度時，其每小時作息比例為何？	25%休息、75%作業	50%休息、50%作業	75%休息、25%作業	連續作業	For heavy work at a time-weighted WBGT of 25.9°C, the hourly work/rest ratio is:	25% rest / 75% work	50% rest / 50% work	75% rest / 25% work	Continuous work	d	第5條表：重工作 25.9 為連續作業之上限值；27.9 為 25% 休息；30.0 為 50% 休息；32.1 為 75% 休息。	Article 5 table: heavy work 25.9 = continuous work limit; 27.9 = 25% rest; 30.0 = 50% rest; 32.1 = 75% rest.	draft	3		
Q0371	OSH	OSH-14	高溫作業勞工作息時間標準	第5條	民國103年7月1日	高溫-作息	3	高溫作業勞工連續暴露達一小時以上者，以每小時計算時量平均綜合溫度熱指數；間歇暴露者以多久計算？	四小時	三十分鐘	二小時	八小時	For continuous exposure of one hour or more the WBGT is time-weighted hourly; for intermittent exposure it is averaged over:	4 hours	30 minutes	2 hours	8 hours	c	第5條：連續暴露達一小時以上者以每小時計算；間歇暴露者以二小時計算其暴露時量平均綜合溫度熱指數，並依表分配作業及休息時間。	Article 5: hourly for continuous exposure of one hour or more; over two hours for intermittent exposure, then allocate work and rest per the table.	draft	3		
Q0372	OSH	OSH-14	高溫作業勞工作息時間標準	第6條	民國103年7月1日	高溫-防護	2	勞工於操作中須接近黑球溫度攝氏幾度以上之高溫灼熱物體時，雇主應供給身體熱防護設備？	五十度	六十度	四十度	八十度	Body heat-protective equipment is required when workers must approach hot objects with a globe temperature of at least:	50°C	60°C	40°C	80°C	a	第6條：勞工於操作中須接近黑球溫度五十度以上高溫灼熱物體者，雇主應供給身體熱防護設備並使勞工確實使用；黑球溫度之測定位置為勞工工作時之位置。	Article 6: at 50°C globe temperature or above, measured at the worker's position, the employer shall provide and enforce use of body heat protection.	draft	3		
Q0373	OSH	OSH-14	高溫作業勞工作息時間標準	第6-1條	民國103年7月1日	高溫-管理	2	對於首次從事高溫作業之勞工，雇主應規劃何事？	額外之高溫作業津貼	加倍之連續工作時數	適當之熱適應期間	強制之每日體能訓練	For workers newly assigned to high-temperature work, the employer shall plan:	An extra allowance for high-temperature work	A doubled block of continuous working hours	An appropriate heat acclimatization period	A compulsory daily physical training session	c	第6條之1：雇主對於首次從事高溫作業之勞工，應規劃適當之熱適應期間，並採取必要措施，以增加其生理機能調適能力。	Article 6-1: plan an appropriate acclimatization period and take measures to build physiological adaptation.	draft	3		
Q0374	OSH	OSH-14	高溫作業勞工作息時間標準	第7條	民國103年7月1日	高溫-工資	2	實施高溫作業作息時間標準後降低工作時間之勞工，其原有工資應如何？	由雇主決定	不得減少	按比例減少	減半	When working hours are reduced under the Standards, the worker's original wages:	Are at the employer's discretion	Must not be reduced	Are reduced proportionally	Are halved	b	第7條：實施本標準後降低工作時間之勞工，其原有工資不得減少。第8條：雇主原訂工作條件優於本標準者從其規定。	Article 7: original wages must not be reduced; Article 8: better employer terms prevail.	draft	3		
