OSH-1535	OSH	OSH-39	鉛中毒預防規則	第48條	民國113年6月13日	鉛-儲存	2	雇主儲存粉狀之鉛、鉛混存物時應如何？漏洩時應如何處理？	使用不致漏洩之密閉容器儲存；漏洩時應即以真空除塵或以水清除	使用一般之紙質提袋分裝；漏洩時應先灑上鋸屑再以乾布擦拭回收	使用敞開式之金屬淺盤盛裝；漏洩時得俟當日下班後再以掃帚清掃	使用可透氣之網狀籃筐堆置；漏洩時應以壓縮空氣吹散並自然乾燥	Powdered lead must be stored how, and spills cleaned how?	In leak-proof sealed containers; by vacuum or water	In ordinary paper carry bags; covered in sawdust and wiped	In open metal trays; swept with a broom after the shift	In ventilated mesh baskets; blown off with compressed air	a	第48條：應使用不致漏洩之密閉容器適當儲存粉狀鉛及鉛混存物；漏洩時應即以真空除塵或以水清除；塊狀鉛應適當儲存避免鉛塵污染。第41條：粉狀鉛倒入漏斗有溢漏時應令勞工立即停止作業（臨時性作業且已戴用有效呼吸防護具者除外）。	Article 48: sealed containers, vacuum or wet cleaning; Article 41: stop work immediately on powder spills unless temporary work with effective respirators.	draft	6		
OSH-1540	OSH	OSH-40	四烷基鉛中毒預防規則	第3條	民國111年6月29日	四烷基鉛-定義	2	四烷基鉛中毒預防規則所稱「四烷基鉛」包括下列何者？	一氧化鉛、四氧化三鉛、鹼式碳酸鉛、鉻酸鉛、硫酸鉛及含有上列物質之防鏽顏料與塗料製品	四氯化碳、四氯乙烯、三氯乙烯、二氯甲烷、三氯乙烷及含有上列物質之金屬脫脂清洗溶劑	四甲基鉛、四乙基鉛、一甲基三乙基鉛、二甲基二乙基鉛、三甲基一乙基鉛及含有上列物質之抗震劑	甲基汞、乙基汞、二甲基汞、氯化汞、硫化汞及含有上列物質之農用殺菌劑與防霉塗料	'Tetraalkyl lead' under the Rules includes:	Lead monoxide, red lead, basic lead carbonate, lead chromate, lead sulfate and the anti-rust pigments and coating products containing them	Carbon tetrachloride, tetrachloroethylene, trichloroethylene, dichloromethane and the metal degreasing cleaning solvents containing them	Tetramethyl lead, tetraethyl lead, methyl-triethyl lead, dimethyl-diethyl lead, trimethyl-ethyl lead and anti-knock agents containing them	Methylmercury, ethylmercury, dimethylmercury, mercuric chloride, mercuric sulfide and the agricultural fungicides and coatings containing them	c	第3條：四烷基鉛指四甲基鉛、四乙基鉛、一甲基三乙基鉛、二甲基二乙基鉛、三甲基一乙基鉛及含有上列物質之抗震劑；加鉛汽油指添加四烷基鉛之汽油；換氣裝置指藉動力輸入外氣置換儲槽地下室船艙坑井等內部空氣之設備。第2條：適用於混入汽油或導入儲槽、裝置修護拆卸、被污染儲槽處理、殘渣廢液處理、容器處理、研究試驗、污染清除等七類作業。	Article 3 definitions; Article 2 lists seven operation types from blending into gasoline to cleaning contaminated sites.	draft	6		
OSH-1542	OSH	OSH-40	四烷基鉛中毒預防規則	第5條	民國111年6月29日	四烷基鉛-混入作業	3	從事將四烷基鉛混入汽油或導入儲槽之作業時，作業場所建築物之牆壁至少應有幾面為開放且能充分通風？應供給勞工何種防護具？	二面；透氣性防護背心、半指手套、涼鞋及一般外科用醫療口罩	三面；不滲透性防護圍裙、長統手套、長靴及有機氣體用防毒面罩	一面；棉質工作圍裙、短棉手套、布鞋及粉塵用防塵口罩即可	四面；防靜電實驗衣、乳膠手套、雨鞋及酸性氣體用濾毒罐面罩	For blending tetraalkyl lead into gasoline, at least how many walls of the building must be open for ventilation, and what PPE is required?	Two; breathable vest, fingerless gloves, sandals and a surgical mask	Three; impermeable apron, long gloves, boots and organic-vapor respirator	One; cotton work apron, short gloves, cloth shoes and a dust mask only	Four; anti-static lab coat, latex gloves, rain boots and an acid-gas mask	b	第5條：裝置構造應防止污染或吸入蒸氣；作業場所建築物牆壁至少三面開放且充分通風；抽吸四烷基鉛應完全吸盡並以汽油清洗栓密；供給不滲透性防護圍裙長統手套長靴及有機氣體用防毒面罩；作業場所與其他場所隔離；地面不滲透性易清除；設休息室盥洗淋浴設備；每日確認裝置狀況一次以上。	Article 5: three open walls, leak-proof equipment, impermeable PPE with organic-vapor respirators, isolation, impermeable floors, washing and shower facilities, daily equipment checks.	draft	6		
OSH-1544	OSH	OSH-40	四烷基鉛中毒預防規則	第7條	民國111年6月29日	四烷基鉛-儲槽	3	處理四烷基鉛用儲槽內部作業時，應以何種氧化劑將儲槽內部充分氧化？並應指派幾人以上監視？	適當還原劑如百分之十亞硫酸鈉溶液；不需監視	適當溶劑如百分之二十異丙醇水溶液；三人以上	適當氧化劑如百分之五過錳酸鉀溶液；一人以上	適當中和劑如百分之三氫氧化鈉溶液；二人以上	When working inside a tetraalkyl lead tank, which oxidizer is used to treat the interior, and how many watchers are required?	A suitable reducer such as 10% sodium sulfite solution; no watcher needed	A suitable solvent such as 20% isopropyl alcohol solution; at least three	A suitable oxidizer such as 5% potassium permanganate solution; at least one	A suitable neutralizer such as 3% sodium hydroxide solution; at least two	c	第7條：自儲槽抽出四烷基鉛後防止倒流；以汽油或煤油洗淨排出；使用適當氧化劑如百分之五過錳酸鉀溶液充分氧化並排出；開放人孔排放閥等開口；以水或水蒸氣清洗（水蒸氣時應接地）；作業前及作業期間以換氣裝置充分換氣；設緊急避難設施；指派監視人員一人以上；供給不滲透性防護衣著長統手套長靴防護帽及輸氣管面罩。第8條：加鉛汽油儲槽作業類似，換氣須將汽油濃度降至容許暴露標準以下。	Article 7: drain and prevent backflow, wash with gasoline/kerosene, oxidize with 5% KMnO4, open all openings, rinse with water or steam (grounded), ventilate, emergency escape equipment, one watcher, impermeable PPE with air-line masks.	draft	6		
OSH-1551	OSH	OSH-40	四烷基鉛中毒預防規則	第13條	民國111年6月29日	四烷基鉛-清洗劑	2	雇主使勞工從事清洗作業或供給勞工清洗手足身體之清洗劑時，不得使用何物？	洗手乳液	加鉛汽油	中性肥皂	溫熱清水	Employers must not use what as a cleaning agent for workers' hands or bodies?	Hand wash lotion	Leaded gasoline	Neutral soap bar	Warm clean water	b	第13條：雇主使勞工從事清洗作業或供給勞工清洗手足、身體之清洗劑時，不得使用加鉛汽油。第17條：作業完畢應供給肥皂洗淨雙手及被污染部分。第25條：作業場所應置備肥皂、洗眼液吸附劑急救藥品、氧化劑活性白土等防止擴散材料、整補材料。	Article 13; Article 17: soap after work; Article 25: soap, eyewash, absorbents, oxidizers and repair materials on site.	draft	6		
OSH-1554	OSH	OSH-40	四烷基鉛中毒預防規則	第16條	民國111年6月29日	四烷基鉛-作業主管	2	四烷基鉛作業主管應每日確認何事？發現勞工身體或衣服被四烷基鉛污染時應如何？	確認出勤刷卡紀錄；立即以加鉛汽油或有機溶劑擦拭污染	確認換氣裝置運轉狀況；立即以肥皂或適當清洗劑洗除污染	確認當日產量報表；俟作業全部完畢後再更換工作衣即可	確認材料庫存數量；先行記錄並於次日健康檢查時再處理	The tetraalkyl lead work supervisor must check what daily, and what must be done when a worker's body or clothing is contaminated?	Attendance card records; wipe off immediately with leaded gasoline or organic solvent	Ventilation equipment operation; wash off immediately with soap or a suitable cleanser	Daily output reports; simply change work clothes after all the work has been finished	Material stock levels; record it first and deal with it at the next health examination	b	第16條：四烷基鉛作業主管（研究試驗作業免設）應決定作業方法並指揮、預防勞工污染或吸入、每日確認儲槽作業及污染清除作業之換氣裝置運轉狀況、監督防護具使用、有中毒之虞時採取必要措施、發現身體或衣服被污染時立即以肥皂或適當清洗劑洗除。第21條：每週確認通風設備運轉作業情形空氣流通效果及使用情形一次以上。	Article 16: daily ventilation checks, PPE supervision and immediate washing of contamination; Article 21: weekly confirmation of ventilation and work conditions.	draft	6		
OSH-1558	OSH	OSH-40	四烷基鉛中毒預防規則	第20條	民國111年6月29日	四烷基鉛-緊急	2	四烷基鉛作業發生設備或換氣裝置故障、漏洩溢流或場所被污染致有中毒之虞時，雇主應如何？勞工得否自行退避？	即報請勞動檢查機構派員複檢後處理；勞工須俟當日工作全部完成後始得退避並於次日報告主管	即開啟門窗加強自然通風後照常作業；勞工非經雇主書面同意不得自行停止作業退避或離開崗位	即令停止作業並使勞工退避至安全場所；勞工在不危及他人安全下得自行停止作業退避並立即報告主管	即通知設備廠商到場檢修並繼續作業；勞工應待作業主管到場確認後始得停止作業退避並填寫紀錄	When ventilation fails, tetraalkyl lead leaks or the area is contaminated, the employer must do what, and may workers retreat on their own?	Ask the inspection agency to re-inspect first; workers may retreat only after the day's work is complete, reporting next day	Open windows for natural ventilation and work as usual; workers may not retreat without written employer consent	Stop work and evacuate; workers may stop and retreat themselves if it endangers no one else, then report	Call the equipment vendor and keep working; workers may retreat only once the supervisor confirms, then log it	c	第20條：設備或換氣裝置故障致降低失去效能、四烷基鉛漏洩或溢流、作業場所被污染時，雇主或工作場所負責人應即令停止作業並使勞工退避至安全場所；勞工在不危及其他工作者安全之情形下亦得自行停止作業及退避並立即向直屬主管報告；未確認完全清除前不得使相關勞工進入，但在職業安全衛生管理人員或作業主管指導下之搶救及必要作業者除外。	Article 20: stop-and-evacuate duty, workers' right to retreat, no re-entry until cleared except supervised rescue.	draft	6		
OSH-1561	OSH	OSH-40	四烷基鉛中毒預防規則	第23條	民國111年6月29日	四烷基鉛-面罩	2	四烷基鉛作業勞工戴用輸氣管面罩之連續作業時間每次不得超過多久？防護具應保管於何處？	三十分鐘；更衣室內之塑膠收納箱並與其他衣物一併存放	一小時；作業場所外之金屬材質保管設備並與其他衣物隔離	四小時；勞工住所內之自備衣櫃並由勞工自行清洗保管	二小時；作業場所內之木質置物櫃並得與其他衣物混放	Continuous work in an air-line mask is limited to how long, and where must PPE be stored?	30 minutes; plastic bins in the changing room, stored with other clothing	1 hour; metal storage outside the work area, separated from other clothing	4 hours; the worker's own wardrobe at home, washed and kept by the worker	2 hours; wooden lockers inside the work area, mixed with other clothing	b	第23條：戴用輸氣管面罩之連續作業時間每次不得超過一小時。第22條：面罩空氣入口置於新鮮空氣位置。第24條：每天作業前確認防護具狀況，防毒面罩吸收罐保持有效，作業完畢確認並清除污染；應於作業場所外設置存放防護具工作衣之金屬材質保管設備並與其他衣物隔離。	Article 23: one hour; Article 24: daily PPE checks, effective cartridges, and separate metal storage outside the work area.	draft	6		
OSH-1564	OSH	OSH-40	四烷基鉛中毒預防規則	第26條	民國111年6月29日	四烷基鉛-儲藏	2	儲藏四烷基鉛或加鉛汽油之容器及場所應如何？曾儲裝四烷基鉛之空容器應如何？	具紙質襯裡之紙箱且開口朝下；場所張貼海報即可並免管制、蒸氣以活性碳吸附、防震措施；空容器壓扁或逕交清潔隊處理並登記	具栓蓋之牢固容器且桶蓋向上；場所防止無關人員進入並標示、蒸氣排除於室外、防漏洩措施；空容器密閉或置於室外一定場所並標示	具提把之輕便容器且桶蓋側放；場所開放供人員自由進出並免標示、蒸氣排放於室內、防日曬措施；空容器敞開或置於室內走道旁並標示	具透氣孔之塑膠容器且桶蓋倒置；場所僅設繩索圍籬並口頭告知、蒸氣以風扇稀釋、防塵措施；空容器加水或置於地下室角落並上鎖	Containers and storage areas for tetraalkyl lead must be, and empty containers must be:	Lined paper cartons stored mouth-down; areas needing only a poster and no control, vapors carbon-adsorbed with shock precautions; empties crushed and given to refuse collectors	Sturdy capped containers stored cap-up; restricted, labeled and vented areas with leak precautions; empties sealed or placed outdoors in a marked area	Light handled containers stored cap-sideways; open unlabeled areas anyone may enter, vented indoors with sun precautions; empties left open by indoor aisles	Vented plastic containers stored cap-down; areas roped off with verbal notice, vapors fan-diluted with dust precautions; empties water-filled and locked in a basement	b	第26條：應使用具有栓蓋之牢固容器並使桶蓋向上，儲藏場所應有防止無關人員進入之設施及標示、將蒸氣排除於室外、防止不慎漏洩之措施。第27條：曾儲裝四烷基鉛之空容器應予密閉或放置於室外一定場所並標示。第19條：禁止無關勞工進入作業及儲存場所。	Articles 26–27; Article 19: unauthorized entry prohibited with posted notices.	draft	6		
OSH-1363	OSH	OSH-45	粉塵危害預防標準	第3條	民國103年6月25日	粉塵-定義	3	粉塵危害預防標準所稱「作業時間短暫」及「作業期間短暫」之定義為何？	每週作業不超過一日；作業期間不超過一年且終了後十二個月內不再實施	每日作業不超過二小時；作業期間不超過三個月且終了後三個月內不再實施	每日作業不超過三十分鐘；作業期間不超過一週且終了後一個月內不再實施	每日作業不超過一小時；作業期間不超過一個月且終了後六個月內不再實施	'Short daily work' and 'short-period work' under the Dust Hazard Standards mean:	No more than 1 day per week; no more than 1 year and not repeated within 12 months after ending	No more than 2 hours per day; no more than 3 months and not repeated within 3 months after ending	No more than 30 minutes a day; no more than 1 week and not repeated within 1 month after ending	No more than 1 hour per day; no more than 1 month and not repeated within 6 months after ending	d	第3條：作業時間短暫指同一特定粉塵發生源之特定粉塵作業每日不超過一小時；作業期間短暫指作業期間不超過一個月且確知自終了日起六個月內不再實施；臨時性作業指不超過三個月且一年內不再重覆；特定粉塵發生源指附表一乙欄所列處所；礦物等指地殼中土石岩石礦物及性質相同之人工固體物質。	Article 3 definitions; temporary work is under 3 months and not repeated within a year.	draft	6		
OSH-1366	OSH	OSH-45	粉塵危害預防標準	第6條	民國103年6月25日	粉塵-特定發生源	2	雇主為防止特定粉塵發生源之粉塵發散，應依附表一乙欄所列每一特定粉塵發生源設置何種設備？	自然通風窗、移動式抽風機或定期灑水之設備等臨時設備之任二種且不限性能之設備	電風扇、循環空調機組或加裝隔音罩之設備等輔助設備之全部或較低性能之替代設備	密閉設備、局部排氣裝置或維持濕潤狀態之設備等對應設備之一種或同等以上性能之設備	集塵袋、靜電除塵機組或加熱乾燥之設備等後端設備之一種或較差性能之簡易設備	For each specified dust source in Annex 1 column B, the employer must install:	Any two temporary items such as natural ventilation windows, portable extractors or periodic water spraying, with no performance limit	All of the auxiliary items such as electric fans, packaged air conditioners or sound enclosures, or substitutes of lower performance	One of the corresponding controls such as enclosure, local exhaust or wetting equipment, or equipment of equal or better performance	One of the downstream items such as dust bags, electrostatic precipitators or heated drying units, or simple gear of poorer performance	c	第6條：應依附表一乙欄每一特定粉塵發生源分別設置該欄所列設備（密閉設備、局部排氣裝置、維持濕潤狀態、濕式衝擊式鑿岩機等）之任一種或具同等以上性能之設備。第7條：局部排氣裝置應設附表二所列型式以外之氣罩。第9條：磨床鼓式砂磨機等回轉機械應以全部包圍、覆蓋擴散方向或包圍回轉體部分之方式設氣罩。	Article 6; Article 7: hood types per Annex 2; Article 9: hoods for grinders and drum sanders.	draft	6		
